dataset_key,model_key,train_n,test_n,model_feature_count,fit_index_hash,test_index_hash,relevance_train_hash,resampling_method,synthetic_n,resampled_train_n,final_rare_ratio_train,invalid_nominal_total,invalid_binary_total,invalid_onehot_group_total,ordinal_noninteger_total,out_of_bounds_total,sample_weight_min,sample_weight_mean,sample_weight_max,n,rmse,mae,r2,wmse,sera,oiha,rare_count,normal_count,rare_ratio,rare_rmse,rare_mae,normal_rmse,normal_mae,protocol,scenario,dataset_name,repeat,fold,split_seed,model_seed,rf_n_estimators,train_index_sha256,test_index_sha256,actual_group_overlap_n,overlap_test_rows_n,test_group_n,elapsed_seconds,task_id
abalone,rf,3341,836,10,d1c26c67979994c125a8e40b2e622d387c2e22d6e16009f0f4313c2a0f99e9ed,6b48985cc7542817fe53fce42b5066b00cf7d208792532ea099e391ea9dc587a,155878c512b552bb2decca4ffd9ef69772348e8542d9b51c78c6f40dc0a49e6d,none,0,3341,0.2741694103561808,0,0,0,0,0,,,,836,2.2578893824782633,1.5618958965718646,0.5128995081732919,9.230222190832066,3.2658971341699403,3.8753075906225316,225,611,0.26913875598086123,3.4045314938838973,2.3762819008178404,1.6453296923117828,1.261999250163772,main_grouped_repeated5fold,main,Abalone,2,2,43,50120202,100,da783e4ba26c1e9e689ce23b08741e18c880795be26b7eaa6490606ace584b3f,744c160fb834d429e24f1f8d2aee6f04168c150a393db7ee033b0b3c2401f816,0,0,836,0.222689,main_grouped_repeated5fold|main|abalone|r2|f2|rf
abalone,smote_r_rf,3341,836,10,d1c26c67979994c125a8e40b2e622d387c2e22d6e16009f0f4313c2a0f99e9ed,6b48985cc7542817fe53fce42b5066b00cf7d208792532ea099e391ea9dc587a,155878c512b552bb2decca4ffd9ef69772348e8542d9b51c78c6f40dc0a49e6d,smote_r,1509,4850,0.5,0,0,0,0,0,,,,836,2.301153766869484,1.6287886177215751,0.49405358238842156,8.364449564064067,2.9609276869859205,3.9663622347111915,225,611,0.26913875598086123,3.1640787836280526,2.1414847126247025,1.886429383432481,1.4399889101058572,main_grouped_repeated5fold,main,Abalone,2,2,43,50120203,100,da783e4ba26c1e9e689ce23b08741e18c880795be26b7eaa6490606ace584b3f,744c160fb834d429e24f1f8d2aee6f04168c150a393db7ee033b0b3c2401f816,0,0,836,0.640815,main_grouped_repeated5fold|main|abalone|r2|f2|smote_r_rf
abalone,smogn_rf,3341,836,10,d1c26c67979994c125a8e40b2e622d387c2e22d6e16009f0f4313c2a0f99e9ed,6b48985cc7542817fe53fce42b5066b00cf7d208792532ea099e391ea9dc587a,155878c512b552bb2decca4ffd9ef69772348e8542d9b51c78c6f40dc0a49e6d,smogn,1509,4850,0.5,0,0,0,0,0,,,,836,2.2538442560220093,1.5899779738352928,0.5146432765612785,8.244843237542618,2.9182792386620173,3.780342430075577,225,611,0.26913875598086123,3.172791197551473,2.1529466561704313,1.8009538069321236,1.3826654476071323,main_grouped_repeated5fold,main,Abalone,2,2,43,50120204,100,da783e4ba26c1e9e689ce23b08741e18c880795be26b7eaa6490606ace584b3f,744c160fb834d429e24f1f8d2aee6f04168c150a393db7ee033b0b3c2401f816,0,0,836,0.615767,main_grouped_repeated5fold|main|abalone|r2|f2|smogn_rf
abalone,relevance_weighted_rf,3341,836,10,d1c26c67979994c125a8e40b2e622d387c2e22d6e16009f0f4313c2a0f99e9ed,6b48985cc7542817fe53fce42b5066b00cf7d208792532ea099e391ea9dc587a,155878c512b552bb2decca4ffd9ef69772348e8542d9b51c78c6f40dc0a49e6d,none,0,3341,0.2741694103561808,0,0,0,0,0,0.1369893611408674,1.0,2.739787222817348,836,2.2436804541322535,1.5508088388016281,0.5190108779439153,9.24457976106675,3.2706512512323,3.820676129763138,225,611,0.26913875598086123,3.417064755950612,2.407158165843972,1.6087601113424816,1.2354592502835802,main_grouped_repeated5fold,main,Abalone,2,2,43,50120205,100,da783e4ba26c1e9e689ce23b08741e18c880795be26b7eaa6490606ace584b3f,744c160fb834d429e24f1f8d2aee6f04168c150a393db7ee033b0b3c2401f816,0,0,836,0.264474,main_grouped_repeated5fold|main|abalone|r2|f2|relevance_weighted_rf
abalone,ekk,3342,835,10,3468b1e0cb90c7e909f0084ed55697b58de86f7db52f64e87d75f855c7ac945b,b88602af4bbaf52a7a1c8f559af16b08322111f6c49857ff3e7ee7e6ee5fed82,514fad6b42dbf8a7c4cf52da24ff80f38b812d87370034f124e9335985e9ecc2,none,0,3342,0.27498503889886294,0,0,0,0,0,,,,835,2.2461781390302415,1.641118422871968,0.5257398116242562,9.49153031017385,3.4156960131280325,3.7891871668048047,222,613,0.26586826347305387,3.5318737194713634,2.827389500128561,1.5345832558766261,1.2115063851053067,main_grouped_repeated5fold,main,Abalone,2,3,43,50120301,100,dbcb734bbc90b2749a6fb2d63786363b785732c72c99e06437c0d55c2e9429c4,1bb3a86e8bee802fc17a8be044107a7549ce5da08676adfe074a91626566225b,0,0,835,0.036626,main_grouped_repeated5fold|main|abalone|r2|f3|ekk
abalone,rf,3342,835,10,3468b1e0cb90c7e909f0084ed55697b58de86f7db52f64e87d75f855c7ac945b,b88602af4bbaf52a7a1c8f559af16b08322111f6c49857ff3e7ee7e6ee5fed82,514fad6b42dbf8a7c4cf52da24ff80f38b812d87370034f124e9335985e9ecc2,none,0,3342,0.27498503889886294,0,0,0,0,0,,,,835,2.205891871992235,1.5922259794150375,0.5425994125129189,9.145646886465109,3.291591216798226,3.6271679647635984,222,613,0.26586826347305387,3.4524117199618263,2.695582302609056,1.520402389503333,1.1926417971163876,main_grouped_repeated5fold,main,Abalone,2,3,43,50120302,100,dbcb734bbc90b2749a6fb2d63786363b785732c72c99e06437c0d55c2e9429c4,1bb3a86e8bee802fc17a8be044107a7549ce5da08676adfe074a91626566225b,0,0,835,0.293269,main_grouped_repeated5fold|main|abalone|r2|f3|rf
abalone,smote_r_rf,3342,835,10,3468b1e0cb90c7e909f0084ed55697b58de86f7db52f64e87d75f855c7ac945b,b88602af4bbaf52a7a1c8f559af16b08322111f6c49857ff3e7ee7e6ee5fed82,514fad6b42dbf8a7c4cf52da24ff80f38b812d87370034f124e9335985e9ecc2,smote_r,1504,4846,0.5,0,0,0,0,0,,,,835,2.241942865143073,1.6624117622877235,0.5275266050059011,8.472828699793814,3.051002358016667,3.648780907268509,222,613,0.26586826347305387,3.261194527130522,2.4775603802224153,1.730595282123768,1.3672029642754862,main_grouped_repeated5fold,main,Abalone,2,3,43,50120303,100,dbcb734bbc90b2749a6fb2d63786363b785732c72c99e06437c0d55c2e9429c4,1bb3a86e8bee802fc17a8be044107a7549ce5da08676adfe074a91626566225b,0,0,835,0.707737,main_grouped_repeated5fold|main|abalone|r2|f3|smote_r_rf
abalone,smogn_rf,3342,835,10,3468b1e0cb90c7e909f0084ed55697b58de86f7db52f64e87d75f855c7ac945b,b88602af4bbaf52a7a1c8f559af16b08322111f6c49857ff3e7ee7e6ee5fed82,514fad6b42dbf8a7c4cf52da24ff80f38b812d87370034f124e9335985e9ecc2,smogn,1504,4846,0.5,0,0,0,0,0,,,,835,2.231605129458138,1.6369723180337448,0.5318737667794192,8.463988343519624,3.0473986169892453,3.622455255849501,222,613,0.26586826347305387,3.258038264245263,2.473926199836838,1.7144728687307929,1.3338666707902103,main_grouped_repeated5fold,main,Abalone,2,3,43,50120304,100,dbcb734bbc90b2749a6fb2d63786363b785732c72c99e06437c0d55c2e9429c4,1bb3a86e8bee802fc17a8be044107a7549ce5da08676adfe074a91626566225b,0,0,835,0.755327,main_grouped_repeated5fold|main|abalone|r2|f3|smogn_rf
abalone,relevance_weighted_rf,3342,835,10,3468b1e0cb90c7e909f0084ed55697b58de86f7db52f64e87d75f855c7ac945b,b88602af4bbaf52a7a1c8f559af16b08322111f6c49857ff3e7ee7e6ee5fed82,514fad6b42dbf8a7c4cf52da24ff80f38b812d87370034f124e9335985e9ecc2,none,0,3342,0.27498503889886294,0,0,0,0,0,0.13748101353217343,0.9999999999999999,2.7496202706434683,835,2.2248528123644644,1.5982826229354423,0.5347023627490883,9.431596795365639,3.394581786838793,3.729286853799228,222,613,0.26586826347305387,3.5003737554400023,2.727254813406058,1.5183188810587485,1.1894215686377643,main_grouped_repeated5fold,main,Abalone,2,3,43,50120305,100,dbcb734bbc90b2749a6fb2d63786363b785732c72c99e06437c0d55c2e9429c4,1bb3a86e8bee802fc17a8be044107a7549ce5da08676adfe074a91626566225b,0,0,835,0.270641,main_grouped_repeated5fold|main|abalone|r2|f3|relevance_weighted_rf
abalone,ekk,3342,835,10,852d28efbd410a5af221c4c14ffa81b53e81471602fec36dd6d66aa7406353a1,4e6ea32317dae3587e9044db704b4962b1eb10e932400be50b8aad40f00efda3,92e6045412dc70f66ccab7016d1418f59251bd98b24d8ad9e0951e1b1175fa7b,none,0,3342,0.27079593058049073,0,0,0,0,0,,,,835,2.1736553190774637,1.5566362324263003,0.5794252967249138,8.903484792562546,3.2330217424227703,3.581688939714212,236,599,0.28263473053892213,3.3360286721304964,2.580338769871445,1.4837599243983262,1.1533076867884804,main_grouped_repeated5fold,main,Abalone,2,4,43,50120401,100,a02164fbc73da433622b6c7d0d7873c6b0600c5d2dd5540a6d246a5326e126bd,1748c59681eceef4be85de120867d022427f8c9d26a22fa5ee990a28b7c0ce4b,0,0,835,0.046146,main_grouped_repeated5fold|main|abalone|r2|f4|ekk
abalone,rf,3342,835,10,852d28efbd410a5af221c4c14ffa81b53e81471602fec36dd6d66aa7406353a1,4e6ea32317dae3587e9044db704b4962b1eb10e932400be50b8aad40f00efda3,92e6045412dc70f66ccab7016d1418f59251bd98b24d8ad9e0951e1b1175fa7b,none,0,3342,0.27079593058049073,0,0,0,0,0,,,,835,2.1610129362870887,1.5220049749554432,0.5843033505927042,8.966617638950435,3.2563878229195846,3.6011552222734657,236,599,0.28263473053892213,3.3576082280649486,2.5318427428346166,1.438138363395772,1.1241390096474548,main_grouped_repeated5fold,main,Abalone,2,4,43,50120402,100,a02164fbc73da433622b6c7d0d7873c6b0600c5d2dd5540a6d246a5326e126bd,1748c59681eceef4be85de120867d022427f8c9d26a22fa5ee990a28b7c0ce4b,0,0,835,0.238483,main_grouped_repeated5fold|main|abalone|r2|f4|rf
abalone,smote_r_rf,3342,835,10,852d28efbd410a5af221c4c14ffa81b53e81471602fec36dd6d66aa7406353a1,4e6ea32317dae3587e9044db704b4962b1eb10e932400be50b8aad40f00efda3,92e6045412dc70f66ccab7016d1418f59251bd98b24d8ad9e0951e1b1175fa7b,smote_r,1532,4874,0.5,0,0,0,0,0,,,,835,2.189048095765525,1.5847959985824223,0.5734475921301407,8.17528714710401,2.9702154050622447,3.597272620360042,236,599,0.28263473053892213,3.1321409218787215,2.2907504282371893,1.6777192878030365,1.3066570246282905,main_grouped_repeated5fold,main,Abalone,2,4,43,50120403,100,a02164fbc73da433622b6c7d0d7873c6b0600c5d2dd5540a6d246a5326e126bd,1748c59681eceef4be85de120867d022427f8c9d26a22fa5ee990a28b7c0ce4b,0,0,835,0.675185,main_grouped_repeated5fold|main|abalone|r2|f4|smote_r_rf
abalone,smogn_rf,3342,835,10,852d28efbd410a5af221c4c14ffa81b53e81471602fec36dd6d66aa7406353a1,4e6ea32317dae3587e9044db704b4962b1eb10e932400be50b8aad40f00efda3,92e6045412dc70f66ccab7016d1418f59251bd98b24d8ad9e0951e1b1175fa7b,smogn,1532,4874,0.5,0,0,0,0,0,,,,835,2.1702960296589486,1.562877793134254,0.5807242519022197,8.089322841332569,2.938988958113545,3.5470719875815324,236,599,0.28263473053892213,3.13831287083034,2.313393655439449,1.6387617702821906,1.2671820610741102,main_grouped_repeated5fold,main,Abalone,2,4,43,50120404,100,a02164fbc73da433622b6c7d0d7873c6b0600c5d2dd5540a6d246a5326e126bd,1748c59681eceef4be85de120867d022427f8c9d26a22fa5ee990a28b7c0ce4b,0,0,835,0.648434,main_grouped_repeated5fold|main|abalone|r2|f4|smogn_rf
abalone,relevance_weighted_rf,3342,835,10,852d28efbd410a5af221c4c14ffa81b53e81471602fec36dd6d66aa7406353a1,4e6ea32317dae3587e9044db704b4962b1eb10e932400be50b8aad40f00efda3,92e6045412dc70f66ccab7016d1418f59251bd98b24d8ad9e0951e1b1175fa7b,none,0,3342,0.27079593058049073,0,0,0,0,0,0.1377715649863398,1.0000000000000002,2.755431299726796,835,2.167300527871175,1.5210145933450063,0.5818808448219457,8.999158791542712,3.2683438627830412,3.629885998782542,236,599,0.28263473053892213,3.3677026119551763,2.529246535428998,1.4420235037505045,1.1237813073152532,main_grouped_repeated5fold,main,Abalone,2,4,43,50120405,100,a02164fbc73da433622b6c7d0d7873c6b0600c5d2dd5540a6d246a5326e126bd,1748c59681eceef4be85de120867d022427f8c9d26a22fa5ee990a28b7c0ce4b,0,0,835,0.224184,main_grouped_repeated5fold|main|abalone|r2|f4|relevance_weighted_rf
abalone,ekk,3342,835,10,ebf6b59fe455e6cb20290f76f4e62412b192b2db9121473adcee69c58bec3e23,d3918ebd23d8cb50b403baf15c7b80eb2b00d42d19a5764f430f4c45ad804855,1cc522ffde02de006f3a3b85ae7079b6c545eb1319d806ba0405f8e0a6ea6e7d,none,0,3342,0.26929982046678635,0,0,0,0,0,,,,835,2.276406789397994,1.5647022784657965,0.49158279930212945,8.82241816522236,3.1352883764149295,4.047860638825495,241,594,0.288622754491018,3.204869133572805,2.4419327631057772,1.7655692259248155,1.2087889000175887,main_grouped_repeated5fold,main,Abalone,2,5,43,50120501,100,5b994e16cf9907b0ff17ae5a92840f54fefe1d74195e904fe66d998e5a270b24,137fbef6b854cb43644213fac56c89914f666cd700a23cef0e98ca885738d079,0,0,835,0.029609,main_grouped_repeated5fold|main|abalone|r2|f5|ekk
abalone,rf,3342,835,10,ebf6b59fe455e6cb20290f76f4e62412b192b2db9121473adcee69c58bec3e23,d3918ebd23d8cb50b403baf15c7b80eb2b00d42d19a5764f430f4c45ad804855,1cc522ffde02de006f3a3b85ae7079b6c545eb1319d806ba0405f8e0a6ea6e7d,none,0,3342,0.26929982046678635,0,0,0,0,0,,,,835,2.130988134040477,1.469244592508676,0.5544642543180058,8.060045292117305,2.863853603921723,3.4754308694552947,241,594,0.288622754491018,3.0804503979841535,2.1842067931854396,1.5917168352009903,1.1791673360051402,main_grouped_repeated5fold,main,Abalone,2,5,43,50120502,100,5b994e16cf9907b0ff17ae5a92840f54fefe1d74195e904fe66d998e5a270b24,137fbef6b854cb43644213fac56c89914f666cd700a23cef0e98ca885738d079,0,0,835,0.223046,main_grouped_repeated5fold|main|abalone|r2|f5|rf
abalone,smote_r_rf,3342,835,10,ebf6b59fe455e6cb20290f76f4e62412b192b2db9121473adcee69c58bec3e23,d3918ebd23d8cb50b403baf15c7b80eb2b00d42d19a5764f430f4c45ad804855,1cc522ffde02de006f3a3b85ae7079b6c545eb1319d806ba0405f8e0a6ea6e7d,smote_r,1542,4884,0.5,0,0,0,0,0,,,,835,2.234101947924492,1.5815509816595328,0.5103041031123808,7.746496513610638,2.7541519674657344,3.7760107699862497,241,594,0.288622754491018,2.959744428760237,2.069726723478179,1.860668857516059,1.3834864130092068,main_grouped_repeated5fold,main,Abalone,2,5,43,50120503,100,5b994e16cf9907b0ff17ae5a92840f54fefe1d74195e904fe66d998e5a270b24,137fbef6b854cb43644213fac56c89914f666cd700a23cef0e98ca885738d079,0,0,835,0.622632,main_grouped_repeated5fold|main|abalone|r2|f5|smote_r_rf
abalone,smogn_rf,3342,835,10,ebf6b59fe455e6cb20290f76f4e62412b192b2db9121473adcee69c58bec3e23,d3918ebd23d8cb50b403baf15c7b80eb2b00d42d19a5764f430f4c45ad804855,1cc522ffde02de006f3a3b85ae7079b6c545eb1319d806ba0405f8e0a6ea6e7d,smogn,1542,4884,0.5,0,0,0,0,0,,,,835,2.1808452159896112,1.5408343205616595,0.5333726646170743,7.614484402543996,2.706826126646072,3.569833491082044,241,594,0.288622754491018,2.9299078147644453,2.067903299922843,1.7896546030399725,1.3269898356693277,main_grouped_repeated5fold,main,Abalone,2,5,43,50120504,100,5b994e16cf9907b0ff17ae5a92840f54fefe1d74195e904fe66d998e5a270b24,137fbef6b854cb43644213fac56c89914f666cd700a23cef0e98ca885738d079,0,0,835,0.634861,main_grouped_repeated5fold|main|abalone|r2|f5|smogn_rf
abalone,relevance_weighted_rf,3342,835,10,ebf6b59fe455e6cb20290f76f4e62412b192b2db9121473adcee69c58bec3e23,d3918ebd23d8cb50b403baf15c7b80eb2b00d42d19a5764f430f4c45ad804855,1cc522ffde02de006f3a3b85ae7079b6c545eb1319d806ba0405f8e0a6ea6e7d,none,0,3342,0.26929982046678635,0,0,0,0,0,0.13711988729856556,1.0000000000000002,2.7423977459713114,835,2.1178054403982083,1.4653663109113073,0.5599595400865927,7.9772898223866315,2.834350280427306,3.419808995931742,241,594,0.288622754491018,3.0716051067179073,2.1942234691549993,1.573818696055066,1.1696515379538501,main_grouped_repeated5fold,main,Abalone,2,5,43,50120505,100,5b994e16cf9907b0ff17ae5a92840f54fefe1d74195e904fe66d998e5a270b24,137fbef6b854cb43644213fac56c89914f666cd700a23cef0e98ca885738d079,0,0,835,0.227655,main_grouped_repeated5fold|main|abalone|r2|f5|relevance_weighted_rf
california_housing,ekk,16512,4128,8,1e0de0325974804766e6e5cd5fdff870efb5f85fae1e41b6a20902eb58f04866,862bb882f9a648a0637cd1b9e6486c56efc4b9b55343f846d67eb21493bd8345,aaec420670b7d8e552a5e1e1bc66bd67a6ef3b555c8765e72931b57cbbe31072,none,0,16512,0.15310077519379844,0,0,0,0,0,,,,4128,0.733499650594572,0.5347341358757234,0.6079731605874759,1.084903425429671,0.3271718857852742,0.3477971071750274,647,3481,0.156734496124031,1.4004941608364105,1.1528755206181145,0.5229406477698553,0.4198425886397776,main_grouped_repeated5fold,main,California Housing,1,1,42,50210101,100,89fb263f1422dc887ba2648ba3ea00ee0e2ca35f049bcb1ed8f8424f02e33ce3,1d345e94f61b516e3403628408900c456b916ee2e7fe7aa49b32479201ab6bda,0,0,4128,0.040335,main_grouped_repeated5fold|main|california_housing|r1|f1|ekk
california_housing,rf,16512,4128,8,1e0de0325974804766e6e5cd5fdff870efb5f85fae1e41b6a20902eb58f04866,862bb882f9a648a0637cd1b9e6486c56efc4b9b55343f846d67eb21493bd8345,aaec420670b7d8e552a5e1e1bc66bd67a6ef3b555c8765e72931b57cbbe31072,none,0,16512,0.15310077519379844,0,0,0,0,0,,,,4128,0.4929375392248819,0.32949861937253716,0.8229484373881806,0.45510577834028126,0.13728864713403577,0.14869953163302396,647,3481,0.156734496124031,0.9024833495259206,0.6679715550608633,0.3698202397381337,0.26658796456347456,main_grouped_repeated5fold,main,California Housing,1,1,42,50210102,100,89fb263f1422dc887ba2648ba3ea00ee0e2ca35f049bcb1ed8f8424f02e33ce3,1d345e94f61b516e3403628408900c456b916ee2e7fe7aa49b32479201ab6bda,0,0,4128,0.839699,main_grouped_repeated5fold|main|california_housing|r1|f1|rf
california_housing,smote_r_rf,16512,4128,8,1e0de0325974804766e6e5cd5fdff870efb5f85fae1e41b6a20902eb58f04866,862bb882f9a648a0637cd1b9e6486c56efc4b9b55343f846d67eb21493bd8345,aaec420670b7d8e552a5e1e1bc66bd67a6ef3b555c8765e72931b57cbbe31072,smote_r,11456,27968,0.5,0,0,0,0,0,,,,4128,0.517817811664842,0.3566316748627347,0.8046245691865717,0.4031769485851682,0.12163225039735685,0.1511011914884671,647,3481,0.156734496124031,0.7924877541810563,0.5667726181207501,0.44859979583015464,0.31757359089607684,main_grouped_repeated5fold,main,California Housing,1,1,42,50210103,100,89fb263f1422dc887ba2648ba3ea00ee0e2ca35f049bcb1ed8f8424f02e33ce3,1d345e94f61b516e3403628408900c456b916ee2e7fe7aa49b32479201ab6bda,0,0,4128,4.258803,main_grouped_repeated5fold|main|california_housing|r1|f1|smote_r_rf
california_housing,smogn_rf,16512,4128,8,1e0de0325974804766e6e5cd5fdff870efb5f85fae1e41b6a20902eb58f04866,862bb882f9a648a0637cd1b9e6486c56efc4b9b55343f846d67eb21493bd8345,aaec420670b7d8e552a5e1e1bc66bd67a6ef3b555c8765e72931b57cbbe31072,smogn,11456,27968,0.5,0,0,0,0,0,,,,4128,0.5188809205635534,0.3595036100872339,0.8038215123207895,0.4000016938907311,0.120670551599922,0.15053139348989164,647,3481,0.156734496124031,0.7876583445980165,0.5604305802468994,0.4516271963318353,0.3221580916461814,main_grouped_repeated5fold,main,California Housing,1,1,42,50210104,100,89fb263f1422dc887ba2648ba3ea00ee0e2ca35f049bcb1ed8f8424f02e33ce3,1d345e94f61b516e3403628408900c456b916ee2e7fe7aa49b32479201ab6bda,0,0,4128,4.239004,main_grouped_repeated5fold|main|california_housing|r1|f1|smogn_rf
california_housing,relevance_weighted_rf,16512,4128,8,1e0de0325974804766e6e5cd5fdff870efb5f85fae1e41b6a20902eb58f04866,862bb882f9a648a0637cd1b9e6486c56efc4b9b55343f846d67eb21493bd8345,aaec420670b7d8e552a5e1e1bc66bd67a6ef3b555c8765e72931b57cbbe31072,none,0,16512,0.15310077519379844,0,0,0,0,0,0.16659358457419288,1.0,3.3318716914838573,4128,0.5055292179327294,0.3408134144581376,0.8137876411711108,0.47707031575653336,0.1439111014722296,0.1554872744099616,647,3481,0.156734496124031,0.9215453848736112,0.6906607047770003,0.3810690894564188,0.2757886523678464,main_grouped_repeated5fold,main,California Housing,1,1,42,50210105,100,89fb263f1422dc887ba2648ba3ea00ee0e2ca35f049bcb1ed8f8424f02e33ce3,1d345e94f61b516e3403628408900c456b916ee2e7fe7aa49b32479201ab6bda,0,0,4128,0.860648,main_grouped_repeated5fold|main|california_housing|r1|f1|relevance_weighted_rf
california_housing,ekk,16512,4128,8,741e394ebacd783052beee66cf0c14c1995dd6e638b115a1666f185ce66e575d,05a689b33c80d3d7e66a2491d701c2b2adfb796a1313e5d521ce48372ca5f600,2938d333a85e0f5bb57ba0980a30f3e58dbb3248980dab517cdd2e844d50e55b,none,0,16512,0.15219234496124032,0,0,0,0,0,,,,4128,0.7163622917945318,0.5314877415774231,0.6184890189447749,0.9857319377658822,0.29271899756135744,0.31795450452610285,635,3493,0.15382751937984496,1.328212811480562,1.0950830509453433,0.5345630095286128,0.4290305353224476,main_grouped_repeated5fold,main,California Housing,1,2,42,50210201,100,a9a643bf7b56f3ef9108158f35e8c4c4d944d354b64098d5c76ca9a46a6c60da,57037b5ab689f2c1717f6f190a6d3fb006aa247754a38828ea03b3d8695e3656,0,0,4128,0.038689,main_grouped_repeated5fold|main|california_housing|r1|f2|ekk
california_housing,rf,16512,4128,8,741e394ebacd783052beee66cf0c14c1995dd6e638b115a1666f185ce66e575d,05a689b33c80d3d7e66a2491d701c2b2adfb796a1313e5d521ce48372ca5f600,2938d333a85e0f5bb57ba0980a30f3e58dbb3248980dab517cdd2e844d50e55b,none,0,16512,0.15219234496124032,0,0,0,0,0,,,,4128,0.4733383722101021,0.3221883062622563,0.833434507114412,0.40010144787253893,0.11881596151641138,0.13039048548384852,635,3493,0.15382751937984496,0.8375477548638547,0.6180863854746697,0.37047929527188883,0.2683963565628911,main_grouped_repeated5fold,main,California Housing,1,2,42,50210202,100,a9a643bf7b56f3ef9108158f35e8c4c4d944d354b64098d5c76ca9a46a6c60da,57037b5ab689f2c1717f6f190a6d3fb006aa247754a38828ea03b3d8695e3656,0,0,4128,0.852738,main_grouped_repeated5fold|main|california_housing|r1|f2|rf
california_housing,smote_r_rf,16512,4128,8,741e394ebacd783052beee66cf0c14c1995dd6e638b115a1666f185ce66e575d,05a689b33c80d3d7e66a2491d701c2b2adfb796a1313e5d521ce48372ca5f600,2938d333a85e0f5bb57ba0980a30f3e58dbb3248980dab517cdd2e844d50e55b,smote_r,11486,27998,0.5,0,0,0,0,0,,,,4128,0.500541441112336,0.35228392321279456,0.8137391040155167,0.34827512896305435,0.103444138092115,0.13204090944042177,635,3493,0.15382751937984496,0.7186336157199793,0.5116359727874042,0.4496716094475941,0.3233149705990307,main_grouped_repeated5fold,main,California Housing,1,2,42,50210203,100,a9a643bf7b56f3ef9108158f35e8c4c4d944d354b64098d5c76ca9a46a6c60da,57037b5ab689f2c1717f6f190a6d3fb006aa247754a38828ea03b3d8695e3656,0,0,4128,4.15343,main_grouped_repeated5fold|main|california_housing|r1|f2|smote_r_rf
california_housing,smogn_rf,16512,4128,8,741e394ebacd783052beee66cf0c14c1995dd6e638b115a1666f185ce66e575d,05a689b33c80d3d7e66a2491d701c2b2adfb796a1313e5d521ce48372ca5f600,2938d333a85e0f5bb57ba0980a30f3e58dbb3248980dab517cdd2e844d50e55b,smogn,11486,27998,0.5,0,0,0,0,0,,,,4128,0.500084745618535,0.35083964672482215,0.8140788389438463,0.3512496478808089,0.10432115394434809,0.13230531439585294,635,3493,0.15382751937984496,0.7278686895964415,0.5199825061913314,0.4463586210621667,0.3200908016743689,main_grouped_repeated5fold,main,California Housing,1,2,42,50210204,100,a9a643bf7b56f3ef9108158f35e8c4c4d944d354b64098d5c76ca9a46a6c60da,57037b5ab689f2c1717f6f190a6d3fb006aa247754a38828ea03b3d8695e3656,0,0,4128,4.388635,main_grouped_repeated5fold|main|california_housing|r1|f2|smogn_rf
california_housing,relevance_weighted_rf,16512,4128,8,741e394ebacd783052beee66cf0c14c1995dd6e638b115a1666f185ce66e575d,05a689b33c80d3d7e66a2491d701c2b2adfb796a1313e5d521ce48372ca5f600,2938d333a85e0f5bb57ba0980a30f3e58dbb3248980dab517cdd2e844d50e55b,none,0,16512,0.15219234496124032,0,0,0,0,0,0.1665812488157205,0.9999999999999998,3.3316249763144103,4128,0.48730034696810715,0.3321645737691713,0.8234632814734166,0.42590174112199103,0.12647161330771114,0.13848487521951963,635,3493,0.15382751937984496,0.8660031748447775,0.6427744869543782,0.37985941063337186,0.2756981280570023,main_grouped_repeated5fold,main,California Housing,1,2,42,50210205,100,a9a643bf7b56f3ef9108158f35e8c4c4d944d354b64098d5c76ca9a46a6c60da,57037b5ab689f2c1717f6f190a6d3fb006aa247754a38828ea03b3d8695e3656,0,0,4128,0.869913,main_grouped_repeated5fold|main|california_housing|r1|f2|relevance_weighted_rf
